Material;Descrição;Saldo Disp.;Estoque p/Armazenar;UM;Preço Unit.;Tipo MRP;Descrição do Calendário;Nec.NOV/2019;Nec.DEZ/2019;Nec.JAN/2020;Nec.FEV/2020;Nec.MAR/2020;Nec.ABR/2020;Cons.DEZ/2018;Cons.JAN/2019;Cons.FEV/2019;Cons.MAR/2019;Cons.ABR/2019;Cons.MAI/2019;Cons.JUN/2019;Cons.JUL/2019;Cons.AGO/2019;Cons.SET/2019;Cons.OUT/2019;Cons.NOV/2019;Pedido 1;Próxima Entrega;Dt. Conf. 1;Des.Status;Num.Mat.Fab.;Materiais Substituídos
10014292;RGT VERIFIER PERF I TIBC C/12 VITROS;0;0;KIT;0,01;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;6802348;
10014293;RGT VERIFIER PERF II TIBC C/12 VITROS;0;0;KIT;0,01;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;6802349;
10014294;RGT VERIFIC PERF ASO RF I C/6 VITROS;0;0;KIT;0,01;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;6802411;
10014295;RGT VERIFIC PERF ASO RF II C/6 VITROS;0;0;KIT;0,01;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;6802412;
10014296;RGT VERIFIC EFICIEN I C/24 VITROS;0;0;KIT;0,01;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;8067324;
10014297;RGT CRP  PERF VERIFIER II VITROS;0;0;KIT;0,01;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;8597452;
10014298;RGT CRP PERF VERIFIER I VITROS;0;0;KIT;0,01;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;8936049;
10014299;CTR CEPA E COLI 25922/335P MBL P.LABOR;0;0;KIT;0,01;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;49051;
10014300;CTR PSEUD AERUG MBL 27853 C/2 P.LABOR;0;0;KIT;0,01;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;49027;
10014301;CTR CEPA S TYPHIM 363P C/2 MBL P.LABOR;0;0;KIT;0,01;ZM;DIARIO;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;LIBERADO;49128;
10014302;CTR CEPA S AUREUS 365P MBL C/2 P.LABOR;0;0;KIT;0,01;ZM;DIARIO;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;LIBERADO;49030;
10014303;CTR CEPA M FORTUITUM 6841 MBL P.LABOR;0;0;KIT;0,01;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;513P;
10014304;CTR CEPA N GONORRHOEAE 648P C/2 P.LABOR;0;0;KIT;0,01;ZM;DIARIO;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;LIBERADO;49210;
10014305;CTR CEPA E CASSEL 716P MBL C/2 P.LABOR;0;0;KIT;0,01;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;49359;
10014306;RGT ALFA1 GLICO PROTEINA 6X25ML APTEC;0;0;KIT;0,01;VV;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;9000;
10014383;CTR DHEA-S ARCH ABBOTT;0;0;UN;571,5;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;08K2711;
10014528;RGT ACIDO FOLICO 100T SIEMENS;0;0;UN;289,16;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;10310308;
10014529;RGT AFP 100T SIEMENS;0;0;UN;199,29;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;;;;BLOQUEIO COMPRAS;10309979;
10014530;RGT TROPONIN TNL ULTRA 500T SIEMENS;0;0;UN;2.058,55;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;10317709;
10014531;RGT VB12 100T SIEMENS;0;0;UN;539,6;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;;;;LIBERADO;10309970;
10014533;RGT ALFA GLICOPROT 200T SIEMENS;0;0;UN;307,73;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;;;;BLOQUEIO COMPRAS;10361936;
10014534;RGT AMILASE 2485T SIEMENS;0;0;UN;1.333,28;ND;DIARIO;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;10341130;
10014535;RGT CKMB SIEMENS;0;0;UN;54,97;ZM;DIARIO;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1;0;0;0;;;;LIBERADO;10637301;
10014537;RGT PROTEINA MINICAP SEB 2203 BIOSYSTEM;1;0;UN;1.491,00;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;5500149F;
10014538;RGT TGP ALT 4032T SIEMENS;0;0;UN;321,96;ND;DIARIO;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;10318168;
10014539;RGT TRULAB P 6X5ML BIOSYSTEMS;0;0;UN;211,86;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;;
10014542;RGT AGAR ENTEROCOCCOSEL;0;0;UN;750;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;3300100125;
10014543;RGT AGAR CHROMAG ORIENTAT 500G;0;0;UN;1.672,07;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;212962;
10014546;RGT AGAR SS 500G;0;0;UN;702,93;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;1010101380;
10014547;RGT AGAR EOSIN METHILENE TEAGUE 500G;0;0;UN;700;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;3300100011;
10014548;RGT AGAR THIOGLICOLLATE BROTH 500G;0;0;UN;1.100,00;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;1010100702;
10014551;DISCO AZITROMICINA 15MCG C/50;0;0;UN;8,69;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;1608;
10014552;DISCO NOVOBIOCINA IDENTIF 5MC C/20;0;0;UN;16,29;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;1702;
10014554;DISCO VANCOMICINA 30MCG C/50;0;0;UN;14,23;VV;DIARIO;0,125;3,125;0,5;0,5;0,625;0,25;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;1659;10000221
10014554;DISCO VANCOMICINA 30MCG C/50;0;0;UN;14,23;VV;DIARIO;0,125;3,125;0,5;0,5;0,625;0,25;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;1659;10000221
10014555;RGT ROTAVIRUS OD038 25T ALERE;1;0;UN;152,01;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;30100158;
10014556;SOL BUFFER 3 HEMOGLOB 750T TOSOH SCENIKA;0;0;UN;420,14;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;1,13E+13;
10014557;RGT RED ION 500ML BIOTEST;0;0;UN;129,99;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;;;;LIBERADO;331277;
10014559;RGT TRULAB N BIOSYS;0;0;UN;207,15;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;;
10014566;COL UROCULT VM EST 50ML;0;0;UN;0,36;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;;
10014571;SOL RINSE HEMOSIL 4L BIOSYSTEMS;2;0;UN;400;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;22120302400;
10014572;SOL LIMPEZ HZ P/CG 500ML BIOSYSTEMS;0;0;UN;268;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;;;;LIBERADO;22109831700S;
10014575;CUVETT ACL TOP 6X100X4 BIOSYSTEMS;3;0;UN;750;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;;;;LIBERADO;22629400100;
10014576;RGT PROTEINA C HEMOSIL BIOSYSTEMS;1;0;UN;1.263,00;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;22120300500;
10014577;RGT PROTEINA S HEMOSIL BIOSYSTEMS;2;0;UN;2.490,00;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;22120302000;
10014578;SOL AGENTE LIMP 80ML BIOSYSTEMS;0;0;UN;268;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;09832700S;
10014579;SOL DILUENT FATORE 100ML BIOSYSTEMS;0;0;UN;123;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;22109757600;
10014580;AVIPATH-STREP OD014 50T BIOSYS;0;0;UN;699,6;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;1022;
10014581;RGT TP-FIB RECOMB HUMANO 850T BIOSYSTEM;7;0;UN;619;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;22120003050;
10014582;RGT APTT-SP LIQ5X9ML 720T BIOSYSTEMS;7;0;UN;522;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;20006300;
10014583;RGT FIBRINOGENIO-CLAUSS 200T BIOSYSTEMS;0;0;UN;1.490,00;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;22120301100;
10014584;RGT D-DIMERO 4X3ML LATEX 100T BIOSYSTEM;0;0;UN;3.033,00;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;22120008500;
10014587;RGT DRVVT SCREEN 1X2ML BIOSYSTEMS;0;0;UN;97,4;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;22120301500S;
10014588;RGT DRVVT CONFIR 1X2ML BIOSYSTEMS;0;0;UN;97,4;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;22120301600S;
10014592;SOL DILUENT DETROPONI CTNI C/2 SIEMENS;0;0;UN;148,56;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;;;;BLOQUEIO COMPRAS;10310281;
10014594;RGT ANTI HAV IGM ARCH 100T ABBOTT;0;0;UN;0,01;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;06C3025;
10014597;SOL LAV CLEAN LIQ SCENIKA;0;0;UN;220,63;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;1,92E+13;
10014599;TIRA DE URINA H10H800 100T;25;0;UN;45,09;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;;;;LIBERADO;1,92E+13;
10014603;RGT ANTI HCV 500T ABBOTT;0;0;UN;2.460,78;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;06C3737;
10014609;RGT HISTOPOT FORMOL 10% 20ML;0;0;UN;1,56;PD;DIARIO;0;0;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;;;;LIBERADO;510-B;
10014613;RGT TIOGLICOLATO TB C/20 BMX;0;0;UN;76,06;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;42074;
10014615;TIRA DE URINA HIOH500 100T;0;0;UN;45,71;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;;;;BLOQUEIO COMPRAS;;
10014617;PERLS HISTO COLORA 60T EASYPATH;0;0;UN;0,01;VV;DIARIO;0,029;0,715;0,572;0,572;0,715;0,572;0;0;0;0;0;1;0;0;0;0;1;0;5500001368;25/11/2019;31/12/9999;LIBERADO;EP-11-20015;
10014618;P.A.S ACIDO PERIODSC HIST 60T EASYPATH;0;0;UN;0,01;VV;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;EP-12-20014;
10014619;RGT VM CONGO HISTOKIT 60T EASYPATH;0;0;UN;0,01;VV;DIARIO;0,029;0,715;0,572;0,572;0,715;0,572;0;0;0;0;0;1;0;0;0;0;1;0;5500001368;25/11/2019;31/12/9999;LIBERADO;EP-11-20025;
10014621;RGT TRICROMIO MASSON HIST 60T EASYPATH;0;0;UN;0,01;VV;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;EP-11-20013;
10014622;RGT ZIEHL NEELSEN FITE HIST 60T EASYPARH;0;0;UN;0,01;VV;DIARIO;0,029;0,715;0,572;0,572;0,715;0,572;0;0;0;0;0;1;0;0;0;0;1;0;5500001368;25/11/2019;31/12/9999;LIBERADO;EP-11-20012;
10014628;RGT CHLAMYDIA RAP TEST (DUPL) 10000916;0;0;UN;108,51;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;21;0;;;;LIBERADO;30100146;
10014629;RGT Q.F.A THROMBIN FIB CLAUSS BIOSYSTEM;0;0;UN;1.406,19;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;20301800;
10014633;RGT DHEA-S ARCH 100T ABBOTT;0;0;UN;79,91;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;08K2727;
10014637;RGT IGE TOT CENT 250T SIEMENS;0;0;UN;509,88;VV;DIARIO;0,025;0,625;0,5;0,5;0,375;0;0;0;0;0;0;0;2;0;0;0;0;0;5500001368;18/11/2019;31/12/9999;LIBERADO;10309986;
10014638;RGT LIGHCYCLER 480 SY GREEN MASTER ROCHE;0;0;UN;1.998,98;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;4887352001;
10014639;RGT LIGHTCYCLER MULTI DNA MASTER ROCHE;0;0;UN;159,97;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;7339577001;
10014641;RGT HBSAG QUALIT II 500T ABBOTT;0;0;UN;476,28;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;02G2235;
10014648;ALCOOL ANIDRO A 99,5% PA (DUPL) 10007772;0;0;UN;16,66;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;28;20;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;C011371;
10014649;CLB B C/2 SIEMENS;0;0;KIT;249,28;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;10308986;
10014650;CLB C C/2 SIEMENS;0;0;KIT;58,16;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;10311568;
10014651;CLB D C/6 SIEMENS;0;0;KIT;50,6;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;BLOQUEIO COMPRAS;10311576;
10014654;CTR HEMOGLOB G7 A1C SCENIKA;1;0;KIT;1.515,08;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;1,13E+13;
10014655;CLB HEMOGLOB HPLC A1C G7 SCENIKA;0;0;KIT;354,56;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;1,13E+13;
10014657;CTR DDIMERO 2NVS BIOSYSTEMS;0;0;KIT;448;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;22120008610;
10014658;CTR LA POSIT HEM 10X1ML BIOSYSTEMS;1;0;KIT;1.108,39;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;22120012500S;
10014660;CTR HAVAB IGM ARCH ABBOTT;0;0;KIT;338,72;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;06C3010;
10014661;CTR DIURI NEG ERIN BIOSYS;0;0;KIT;60,11;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;1,30E+13;
10014662;CTR DIURI POSITIV ERIN BIOSYS;0;0;KIT;60,2;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;1,30E+13;
10014666;CLB 80 TLGE CENT SIEMENS;0;0;KIT;218,42;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;10492491;
10014668;CTR TOPKON N 6X5ML KOVALENT;0;0;KIT;340,83;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;108480;
10014669;CTR TOPKON P 6X5ML KOVALENT;0;0;KIT;357,66;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;108481;
10014671;CUBETA HPLC G7 C/100 TOSOH SCENIKA;0;0;KIT;115,89;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;18581;
10014674;TB POLIET PS 15X100 C/1000;0;0;PAC;131,8;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;18008;
10014683;CHECK DEVICE MINI CUBE 1000T VYTRA;0;0;KIT;990;VV;DIARIO;0,05;1,25;1;1;0,335;0,268;2;0;0;0;1;0;0;0;1;0;0;0;5500001368;25/11/2019;31/12/9999;LIBERADO;DIE041106482EN;
10014684;SOL FUCSIN CLR 4X500ML 1X1500ML HEMOGRAM;0;0;KIT;420;VV;DIARIO;0,187;4,665;3,732;3,732;4,665;3,732;0;11;9;8;11;7;9;6;8;2;1;6;5500001368;25/11/2019;31/12/9999;LIBERADO;HMG010903210EN;
10014687;CTR LYPHO 370 PLUS TRI 12X5ML SIEMENS;0;0;UN;0;ZM;DIARIO;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;10282764;
10014688;SOL DILUENT CHECK ATELL 6X2ML SIEMENS;0;0;UN;0;VV;DIARIO;0,2;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5500001368;18/11/2019;31/12/9999;LIBERADO;11099325;
10014689;RGT INSTC COBAS 130T ROCHE;0;0;UN;0;ZM;DIARIO;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;5172071190;
10014690;RGT CHK ATELL CH 8X47ML SIEMENS;0;0;UN;0;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;11099311;
10014691;RGT AMIX ATELL CH 4X25ML SIEMENS;0;0;UN;0;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;11099364;
10014692;COPO AMOSTRA TB TOP 1ML C/1000 SIEMENS;0;0;UN;0;VV;DIARIO;0,15;0,94;0,752;0,752;0,94;0,752;4;0;0;0;2;3;0;5;0;0;0;0;5500001368;18/11/2019;31/12/9999;LIBERADO;11069061;
10014693;RGT TEST RAP PURIF AGUA 50T SIEMENS;0;0;UN;0;ZM;DIARIO;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;10452558;
10014694;RGT CELLCHECK G2 ELEC ROCHE;0;0;UN;0;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;7372990190;
10014695;COPO AMOSTRA HITACHI (DUPL) 10013781;0;0;PAC;0;ND;DIARIO;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;OBSOLETO/SUBSTITUIDO;10394246001;
10014705;SAMP CUP MICRO C/100 ROCHE;0;0;PAC;0;VV;DIARIO;0,05;1,499;1,332;1,332;1,665;1,332;0;0;0;0;1;0;2;0;0;0;0;1;5500001368;25/11/2019;31/12/9999;LIBERADO;11229290001;
10014706;RGT BLACK CELL HIGH ELEC ROCHE;0;0;UN;0;ZM;DIARIO;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;7373066190;
10014707;RGT SAP G2 ELEC ROCHE;0;0;UN;0;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;7373043190;
10014708;RGT TSH ELEC ROCHE;0;0;UN;0;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;7028091190;
10014709;SAMP SET HBQ ELEC ROCHE;0;0;PAC;0;ZM;DIARIO;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;5118506190;
10014710;SOL DILUENT MULT ASSAY ROCHE;0;0;UN;0;ZM;DIARIO;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;7299010190;
10014713;AGUA DESTILADA DEIONIZADA 5L;0;0;GL;10,13;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;8521/A;
10014739;RGT ANTI-D IGG MONOTYPE 5ML GRIFOLS;0;0;UN;130;VV;DIARIO;0,35;8,75;14;7;8,75;7;0;0;0;4;3;7;4;6;8;8;6;8;5500001368;26/11/2019;31/12/9999;LIBERADO;213005;
10014740;SOL DG CLEAN 9X30 ML GRIFOLS;0;0;UN;205;VV;DIARIO;3,075;3,375;1,332;2,832;1,665;2,832;0;0;0;0;0;0;3;0;0;2;0;2;5500001368;25/11/2019;31/12/9999;LIBERADO;21379716;
10014759;SOL DILUENT BHCG 2X25ML SIEMENS;0;0;KIT;198,75;VV;DIARIO;0,64;16;12,8;12,8;16;12,8;0;0;0;9;15;0;20;9;8;15;17;12;5300124017;29/11/2019;;LIBERADO;10995691;
10014778;REAG ANTI TG E2G 300T ELEC ROCHE;0;0;UN;184,92;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;7026919190;
10014779;REAG ANTI TPO E2G 300T ELEC ROCHE;0;0;UN;121,53;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;7026935190;
10014780;RGT VITAMIN B12 G2 E2G 300T ELEC ROCHE;0;0;UN;161,4;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;7028121190;
10014781;RGT CA 125 G2 E2G 300T ELEC ROCHE;0;0;UN;597,18;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;7026986190;
10014782;RGT CA 15-3 G2 ELECSYS E2G 300;0;0;UN;370,98;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;7027001190;
10014783;RGT CA 19-9 E2G 300T ELEC ROCHE;0;0;UN;351,84;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;7027028190;
10014784;RGT CEA E2G 300T ELEC ROCHE;0;0;UN;179,63;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;7027079190;
10014785;RGT CORTISOL G2 E2G 300T ELEC ROCHE;0;0;UN;384,96;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;7027150190;
10014786;RGT DHEA-S E2G 100T ELEC ROCHE;0;0;UN;112,8;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;7027192190;
10014787;REAG ESTRADIOL G3 E2G 300T ELEC ROCHE;0;0;UN;324,48;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;7027249190;
10014788;RGT FERRITIN E2G 300T ELEC ROCHE;0;0;UN;265,74;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;7027273190;
10014789;RGT FOLATO G3 E2G 300T ELEC ROCHE;0;0;UN;398,13;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;7027290190;
10014790;CTR FOLATO G3 E2G CS ELEC ROCHE;0;0;UN;49,47;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;7396473190;
10014791;RGT FREE PSA E2G 300T ELEC ROCHE;0;0;UN;128,04;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;7027320190;
10014792;RGT FSH G3 E2G 300T ELEC ROCHE;0;0;UN;262,53;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;7027346190;
10014793;RGT FT3 G3 E2G 300T ELEC ROCHE;0;0;UN;64,97;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;7027362190;
